RP11-509J21.3	RP11-509J21.3
RP11-165F24.2	RP11-165F24.2
RP11-561N12.6	RP11-561N12.6
AF196972.3	AF196972.3
CTA-276O3.4	CTA-276O3.4
RP11-399E6.1	RP11-399E6.1
SNRPGP10	SNRPGP10
SSR4P1	SSR4P1
RPEL1	RPEL1
RP11-477D19.2	RP11-477D19.2
GS1-600G8.5	GS1-600G8.5
LINC00961	LINC00961
EPN2-AS1	EPN2-AS1
LINC00623	LINC00623
RP4-641G12.4	RP4-641G12.4
RP11-470L19.2	RP11-470L19.2
AC007041.2	AC007041.2
RP11-282O18.3	RP11-282O18.3
RP11-91K11.2	RP11-91K11.2
DPY19L2P4	DPY19L2P4
RP11-357C3.3	RP11-357C3.3
RP11-480I12.2	RP11-480I12.2
TOPORS-AS1	TOPORS-AS1
RPS26P31	RPS26P31
RP11-166O4.5	RP11-166O4.5
RP11-122G18.5	RP11-122G18.5
AC006946.15	AC006946.15
RP11-363D14.1	RP11-363D14.1
RP11-133O22.6	RP11-133O22.6
RPL21P135	RPL21P135
JARID2-AS1	JARID2-AS1
DBF4P1	DBF4P1
AC073046.25	AC073046.25
RP4-639F20.1	RP4-639F20.1
RP11-693N9.2	RP11-693N9.2
RPS2P7	RPS2P7
BX842568.1	BX842568.1
RP4-756G23.5	RP4-756G23.5
AC009505.2	AC009505.2
RP11-343J3.5	RP11-343J3.5
RP5-1073O3.7	RP5-1073O3.7
AGAP1-IT1	AGAP1-IT1
AC087294.2	AC087294.2
RP11-383H13.1	RP11-383H13.1
LINC00402	LINC00402
RP11-230B22.1	RP11-230B22.1
AC073551.1	AC073551.1
RPL6P27	RPL6P27
NOL5BP	NOL5BP
AC002310.12	AC002310.12
RP11-334A14.8	RP11-334A14.8
RP11-86H7.7	RP11-86H7.7
NFAM1	NFAM1
AC092580.4	AC092580.4
XXbac-B33L19.4	XXbac-B33L19.4
RP11-448G4.2	RP11-448G4.2
AC008268.1	AC008268.1
GAPDHP65	GAPDHP65
GNAS-AS1	GNAS-AS1
LINC01102	LINC01102
RP11-231K24.2	RP11-231K24.2
RP5-827C21.1	RP5-827C21.1
AF127936.7	AF127936.7
NSRP1P1	NSRP1P1
RP11-324H6.5	RP11-324H6.5
LINC00494	LINC00494
RNF148	RNF148
NUS1P1	NUS1P1
LINC00484	LINC00484
RP11-545I5.3	RP11-545I5.3
H3F3AP4	H3F3AP4
MIR670HG	MIR670HG
SAPCD1-AS1	SAPCD1-AS1
AC005682.8	AC005682.8
RPL21P40	RPL21P40
AC090286.2	AC090286.2
NPM1P26	NPM1P26
AC018442.1	AC018442.1
AP000351.13	AP000351.13
PA2G4P2	PA2G4P2
LINC00894	LINC00894
DICER1-AS1	DICER1-AS1
AC013268.3	AC013268.3
AC010148.1	AC010148.1
HMGN1P36	HMGN1P36
RP1-10C16.1	RP1-10C16.1
RP11-32D17.4	RP11-32D17.4
RP11-634B7.4	RP11-634B7.4
KIAA0040	KIAA0040
SNRPGP5	SNRPGP5
LINC00607	LINC00607
AC000089.3	AC000089.3
XXbac-BPG249D20.9	XXbac-BPG249D20.9
RP3-333A15.1	RP3-333A15.1
AL109767.1	AL109767.1
ZNRF3-IT1	ZNRF3-IT1
RP11-219I21.1	RP11-219I21.1
RP11-73M7.6	RP11-73M7.6
RP11-421L21.2	RP11-421L21.2
HCFC1-AS1	HCFC1-AS1
IFITM4P	IFITM4P
LINC01073	LINC01073
LINC00263	LINC00263
RPL36AP26	RPL36AP26
SRGAP3-AS4	SRGAP3-AS4
BHLHE40-AS1	BHLHE40-AS1
AC159540.14	AC159540.14
AC073333.8	AC073333.8
AC005540.3	AC005540.3
AC006978.6	AC006978.6
B3GALT4	B3GALT4
GSN-AS1	GSN-AS1
RP11-59O6.3	RP11-59O6.3
LINC00941	LINC00941
AF064858.8	AF064858.8
TSPEAR-AS1	TSPEAR-AS1
TM4SF19-AS1	TM4SF19-AS1
CPB2-AS1	CPB2-AS1
RBMS3-AS3	RBMS3-AS3
RHOA-IT1	RHOA-IT1
APOA1-AS	APOA1-AS
RP1-159A19.3	RP1-159A19.3
RP13-444K19.1	RP13-444K19.1
RP11-39K24.14	RP11-39K24.14
ASH1L-AS1	ASH1L-AS1
NEXN-AS1	NEXN-AS1
ZNF815P	ZNF815P
EGOT	EGOT
AC061961.2	AC061961.2
TTC28-AS1	TTC28-AS1
COX7CP1	COX7CP1
PNMA6C	PNMA6C
AC018816.3	AC018816.3
GPC5-AS1	GPC5-AS1
MORC2-AS1	MORC2-AS1
RP3-470B24.5	RP3-470B24.5
AC109642.1	AC109642.1
RP11-403I13.8	RP11-403I13.8
RP11-438P9.1	RP11-438P9.1
AC105921.5	AC105921.5
AC011747.4	AC011747.4
RP3-332B22.1	RP3-332B22.1
ASMTL-AS1	ASMTL-AS1
RP4-814D15.1	RP4-814D15.1
RP11-195C7.1	RP11-195C7.1
RP11-90O23.1	RP11-90O23.1
AC019117.2	AC019117.2
FABP5P2	FABP5P2
AC073410.1	AC073410.1
LL22NC03-86D4.1	LL22NC03-86D4.1
RP11-423O2.2	RP11-423O2.2
RP11-215A21.2	RP11-215A21.2
HSPB1P1	HSPB1P1
RP11-389O22.1	RP11-389O22.1
AC074389.9	AC074389.9
HMGN2P28	HMGN2P28
COX10-AS1	COX10-AS1
LINC00545	LINC00545
RP11-49O14.2	RP11-49O14.2
RP11-148B18.4	RP11-148B18.4
ZBTB22	ZBTB22
AC010127.3	AC010127.3
RP11-630I5.1	RP11-630I5.1
RP11-733O18.1	RP11-733O18.1
RP11-27K13.3	RP11-27K13.3
AD000090.2	AD000090.2
MRPS36P1	MRPS36P1
AC104076.3	AC104076.3
RP11-343J3.2	RP11-343J3.2
RP11-231P20.2	RP11-231P20.2
RP11-187C18.4	RP11-187C18.4
RP3-523C21.2	RP3-523C21.2
TCEA1P4	TCEA1P4
AC003104.1	AC003104.1
KDM4A-AS1	KDM4A-AS1
AC092594.1	AC092594.1
RP11-306I1.2	RP11-306I1.2
AC006369.2	AC006369.2
AC091132.1	AC091132.1
MTND4P14	MTND4P14
AC009404.2	AC009404.2
DIAPH2-AS1	DIAPH2-AS1
EI24P2	EI24P2
RPL26P30	RPL26P30
RP3-467L1.4	RP3-467L1.4
RP11-170N11.1	RP11-170N11.1
ENO1-IT1	ENO1-IT1
PEBP1P3	PEBP1P3
AC093106.5	AC093106.5
AC013463.2	AC013463.2
ZBED5	ZBED5
AC130710.1	AC130710.1
GUSBP5	GUSBP5
RP11-126L15.4	RP11-126L15.4
AC104651.1	AC104651.1
RPL34P34	RPL34P34
RP11-348H3.5	RP11-348H3.5
RP3-403L10.3	RP3-403L10.3
RP3-486I3.5	RP3-486I3.5
RPL5P9	RPL5P9
TRHDE-AS1	TRHDE-AS1
FMR1-IT1	FMR1-IT1
AC015987.2	AC015987.2
RP5-1103B4.3	RP5-1103B4.3
RP11-59D5--B.2	RP11-59D5--B.2
SUCLG2P2	SUCLG2P2
RP11-525G13.2	RP11-525G13.2
POU5F1P5	POU5F1P5
AC084809.3	AC084809.3
LINC00854	LINC00854
LINC00479	LINC00479
ITCH-AS1	ITCH-AS1
RP1-287H17.1	RP1-287H17.1
RP11-25B7.1	RP11-25B7.1
DDX11L2	DDX11L2
RP11-125B21.2	RP11-125B21.2
NRADDP	NRADDP
NDUFAF4P3	NDUFAF4P3
LINC01134	LINC01134
RP11-107M16.2	RP11-107M16.2
AC097662.2	AC097662.2
FAM157A	FAM157A
RP11-175B9.3	RP11-175B9.3
UBE2L5P	UBE2L5P
AC123023.1	AC123023.1
AC003092.1	AC003092.1
RP4-785G19.2	RP4-785G19.2
AC130689.5	AC130689.5
RP11-795J1.1	RP11-795J1.1
AF127577.12	AF127577.12
GCNT1P1	GCNT1P1
AC002331.1	AC002331.1
RP11-537I16.2	RP11-537I16.2
EIF2S2P3	EIF2S2P3
RP11-89N17.4	RP11-89N17.4
RP11-255J3.2	RP11-255J3.2
AC107081.5	AC107081.5
LINC00896	LINC00896
RP3-336K20--B.2	RP3-336K20--B.2
RP11-162G10.5	RP11-162G10.5
AL773604.8	AL773604.8
RP4-742J24.2	RP4-742J24.2
RP1-125I3.2	RP1-125I3.2
AL035610.2	AL035610.2
AC009413.2	AC009413.2
H3F3BP1	H3F3BP1
RC3H1-IT1	RC3H1-IT1
RP11-732M18.3	RP11-732M18.3
HNRNPA1P54	HNRNPA1P54
RP11-510H23.1	RP11-510H23.1
RPL13AP5	RPL13AP5
RP11-243J16.7	RP11-243J16.7
RP11-396M11.1	RP11-396M11.1
HNRNPA3P5	HNRNPA3P5
RP11-39K24.7	RP11-39K24.7
RP11-22B10.3	RP11-22B10.3
SNRPGP14	SNRPGP14
STARD13-AS	STARD13-AS
RP11-162J8.3	RP11-162J8.3
RANP1	RANP1
ZNF853	ZNF853
RP11-46H11.12	RP11-46H11.12
PITPNA-AS1	PITPNA-AS1
CCDC163P	CCDC163P
RP11-211A18.1	RP11-211A18.1
RP11-175D17.3	RP11-175D17.3
LAMTOR5P1	LAMTOR5P1
RP11-108L7.4	RP11-108L7.4
AP001631.9	AP001631.9
KRT18P5	KRT18P5
RP11-296P7.4	RP11-296P7.4
AC068282.3	AC068282.3
EIF1AXP1	EIF1AXP1
ARHGEF38	ARHGEF38
LINC01010	LINC01010
AC073316.1	AC073316.1
DAPK1-IT1	DAPK1-IT1
AC108448.2	AC108448.2
RP11-478H13.1	RP11-478H13.1
RP5-1024G6.2	RP5-1024G6.2
RPL31P63	RPL31P63
RP11-168O22.1	RP11-168O22.1
RP1-30G7.2	RP1-30G7.2
MKLN1-AS	MKLN1-AS
AC004019.13	AC004019.13
DNAJC9-AS1	DNAJC9-AS1
CTAGE9	CTAGE9
RP11-159H3.1	RP11-159H3.1
COX7A2P2	COX7A2P2
RP11-1029M24.1	RP11-1029M24.1
RP11-365O16.1	RP11-365O16.1
INTS6-AS1	INTS6-AS1
AC078941.1	AC078941.1
RP11-96L14.7	RP11-96L14.7
LINC00299	LINC00299
RP11-142L4.2	RP11-142L4.2
AC006004.1	AC006004.1
SPA17P1	SPA17P1
RPL24P8	RPL24P8
RPS3AP12	RPS3AP12
AC092066.6	AC092066.6
SNX25P1	SNX25P1
RP5-886K2.3	RP5-886K2.3
RP11-446E9.1	RP11-446E9.1
ANKRD20A7P	ANKRD20A7P
RP1-249F5.3	RP1-249F5.3
BCYRN1	BCYRN1
Z97634.3	Z97634.3
CBR3-AS1	CBR3-AS1
AC024560.2	AC024560.2
RP11-399K21.10	RP11-399K21.10
AC091633.2	AC091633.2
RP11-151D14.1	RP11-151D14.1
BMS1P20	BMS1P20
RP11-3D23.1	RP11-3D23.1
NIFK-AS1	NIFK-AS1
RPL23AP23	RPL23AP23
AL157902.3	AL157902.3
RP11-944L7.4	RP11-944L7.4
LINC00106	LINC00106
TMSB4XP1	TMSB4XP1
C5orf27	C5orf27
AP001615.9	AP001615.9
AC007563.5	AC007563.5
MIR600HG	MIR600HG
RP11-348H3.2	RP11-348H3.2
RP11-1008C21.2	RP11-1008C21.2
RP11-408N14.1	RP11-408N14.1
RP11-390F4.6	RP11-390F4.6
RP11-792A8.1	RP11-792A8.1
RP11-439A17.7	RP11-439A17.7
AP003774.1	AP003774.1
RP3-329E20.2	RP3-329E20.2
C8orf56	C8orf56
RP11-6B6.3	RP11-6B6.3
RP11-640M9.1	RP11-640M9.1
RP11-98G7.1	RP11-98G7.1
ZDHHC20-IT1	ZDHHC20-IT1
RP11-264A11.1	RP11-264A11.1
FABP5P1	FABP5P1
RP5-1065P14.2	RP5-1065P14.2
ANKRD44-IT1	ANKRD44-IT1
RP11-544A12.4	RP11-544A12.4
AC142119.1	AC142119.1
RP11-433J20.1	RP11-433J20.1
RPL12L3	RPL12L3
ZNRF2P1	ZNRF2P1
GLIS3-AS1	GLIS3-AS1
CTA-984G1.5	CTA-984G1.5
AC012314.8	AC012314.8
RP3-486I3.7	RP3-486I3.7
ZEB1-AS1	ZEB1-AS1
NDUFA6-AS1	NDUFA6-AS1
AC018738.2	AC018738.2
PRMT5-AS1	PRMT5-AS1
RP11-956J14.1	RP11-956J14.1
AC105399.2	AC105399.2
EHMT2-AS1	EHMT2-AS1
COX5BP6	COX5BP6
RP4-669L17.10	RP4-669L17.10
RP11-365O16.6	RP11-365O16.6
IGHJ3P	IGHJ3P
HAND2-AS1	HAND2-AS1
AC073254.1	AC073254.1
AC020594.5	AC020594.5
DDX10P1	DDX10P1
C4orf51	C4orf51
ZNF503-AS2	ZNF503-AS2
DLEU7-AS1	DLEU7-AS1
RP11-32B5.1	RP11-32B5.1
RP11-452K12.3	RP11-452K12.3
B3GNT9	B3GNT9
RP11-813P10.2	RP11-813P10.2
AC147651.4	AC147651.4
RP11-229A12.2	RP11-229A12.2
NR2F1-AS1	NR2F1-AS1
RP11-337C18.8	RP11-337C18.8
CDKN2AIPNL	CDKN2AIPNL
ZBTB40-IT1	ZBTB40-IT1
RP11-12M9.3	RP11-12M9.3
AC090505.6	AC090505.6
SULT1C2P1	SULT1C2P1
RPS3AP39	RPS3AP39
ZNF295-AS1	ZNF295-AS1
BMS1P10	BMS1P10
LINC00987	LINC00987
RP1-102G20.2	RP1-102G20.2
RP11-666A1.5	RP11-666A1.5
FTH1P11	FTH1P11
RP13-492C18.2	RP13-492C18.2
RSL24D1P8	RSL24D1P8
ANO7P1	ANO7P1
RP11-96C23.9	RP11-96C23.9
AC021016.8	AC021016.8
CKMT1B	CKMT1B
SMG1P1	SMG1P1
TTN-AS1	TTN-AS1
RP4-680D5.2	RP4-680D5.2
SRRM1P3	SRRM1P3
GS1-124K5.4	GS1-124K5.4
RNF223	RNF223
RP11-763B22.4	RP11-763B22.4
CDC42P6	CDC42P6
RP11-145M4.3	RP11-145M4.3
AL163953.3	AL163953.3
RP11-475I24.3	RP11-475I24.3
RP11-509J21.2	RP11-509J21.2
LINC01071	LINC01071
RP11-316P17.2	RP11-316P17.2
BRWD1-IT1	BRWD1-IT1
HOXD-AS2	HOXD-AS2
RP11-402L1.4	RP11-402L1.4
HLA-DPA3	HLA-DPA3
PITRM1-AS1	PITRM1-AS1
CAMTA1-IT1	CAMTA1-IT1
RP3-471C18.2	RP3-471C18.2
NDUFA9P1	NDUFA9P1
RP11-226L15.1	RP11-226L15.1
RP11-305L7.3	RP11-305L7.3
FOXD2-AS1	FOXD2-AS1
RP1-159A19.4	RP1-159A19.4
RP11-312B8.1	RP11-312B8.1
CECR7	CECR7
ZNF737	ZNF737
RGL2	RGL2
RP11-67L3.2	RP11-67L3.2
RP11-154D3.1	RP11-154D3.1
RP11-554F20.1	RP11-554F20.1
AC073115.6	AC073115.6
AP000361.2	AP000361.2
XXbac-B135H6.15	XXbac-B135H6.15
RP4-803J11.2	RP4-803J11.2
AP000476.1	AP000476.1
SGOL1-AS1	SGOL1-AS1
LINC00959	LINC00959
RP11-206L10.9	RP11-206L10.9
RP11-603J24.7	RP11-603J24.7
RP11-356I2.4	RP11-356I2.4
RP11-76N22.2	RP11-76N22.2
RPSAP15	RPSAP15
UNC5B-AS1	UNC5B-AS1
RP11-325F22.2	RP11-325F22.2
SHISA9	SHISA9
DGCR5	DGCR5
NONOP2	NONOP2
LINC00857	LINC00857
RP11-439K3.3	RP11-439K3.3
RP11-309M23.1	RP11-309M23.1
HLA-DQA2	HLA-DQA2
AC009960.5	AC009960.5
UBE2Q2P6	UBE2Q2P6
AC004562.1	AC004562.1
AC079776.3	AC079776.3
PYY2	PYY2
AP000251.3	AP000251.3
RP11-112L6.3	RP11-112L6.3
AP001056.1	AP001056.1
RP11-343H5.6	RP11-343H5.6
AC073257.2	AC073257.2
FRY-AS1	FRY-AS1
AC007386.2	AC007386.2
RP4-604G5.1	RP4-604G5.1
RP11-462G2.1	RP11-462G2.1
HLCS-IT1	HLCS-IT1
KIFC1	KIFC1
RP5-968D22.3	RP5-968D22.3
RPS15AP38	RPS15AP38
AC080094.1	AC080094.1
RPL30P4	RPL30P4
RP3-514P16.1	RP3-514P16.1
AL627309.1	AL627309.1
RP11-360O19.4	RP11-360O19.4
RP5-1120P11.1	RP5-1120P11.1
IRGM	IRGM
LINC00312	LINC00312
TRBV3-1	TRBV3-1
RP5-1018K9.1	RP5-1018K9.1
AC006000.5	AC006000.5
RP11-386O9.2	RP11-386O9.2
AC002075.4	AC002075.4
RP11-459A10.1	RP11-459A10.1
AC010980.2	AC010980.2
RP11-624M8.1	RP11-624M8.1
UQCRBP1	UQCRBP1
RP3-423B22.5	RP3-423B22.5
AC079922.3	AC079922.3
EEF1A1P30	EEF1A1P30
BANF1P3	BANF1P3
FAM200B	FAM200B
GGTA2P	GGTA2P
RP11-101E14.2	RP11-101E14.2
RP11-344N10.2	RP11-344N10.2
AC092620.3	AC092620.3
AC003075.4	AC003075.4
DDR1-AS1	DDR1-AS1
RP11-54A4.2	RP11-54A4.2
AC097713.5	AC097713.5
RP5-1041C10.3	RP5-1041C10.3
RP11-472N13.3	RP11-472N13.3
AC015849.2	AC015849.2
RP11-400K9.4	RP11-400K9.4
AC002066.1	AC002066.1
RPS3AP29	RPS3AP29
AC002454.1	AC002454.1
RP11-332O19.2	RP11-332O19.2
PHKA2-AS1	PHKA2-AS1
AC133680.1	AC133680.1
FAM21FP	FAM21FP
RP11-110J1.2	RP11-110J1.2
RP4-630A11.3	RP4-630A11.3
LINC00674	LINC00674
RP11-435O5.2	RP11-435O5.2
RP1-63G5.7	RP1-63G5.7
RP6-24A23.3	RP6-24A23.3
AC097500.2	AC097500.2
DGUOK-AS1	DGUOK-AS1
RP11-611D20.2	RP11-611D20.2
RPL23AP32	RPL23AP32
AC087650.1	AC087650.1
KLF7-IT1	KLF7-IT1
RP4-739H11.3	RP4-739H11.3
RP3-404F18.5	RP3-404F18.5
AC073869.7	AC073869.7
XXbac-BPG27H4.8	XXbac-BPG27H4.8
RP3-393E18.2	RP3-393E18.2
AC093642.3	AC093642.3
PRKCQ-AS1	PRKCQ-AS1
LINC00649	LINC00649
RP11-7O11.3	RP11-7O11.3
hsa-mir-6723	hsa-mir-6723
FLG-AS1	FLG-AS1
RP11-126K1.6	RP11-126K1.6
RP11-385J1.2	RP11-385J1.2
RP11-338C15.3	RP11-338C15.3
PTENP1	PTENP1
AP001046.5	AP001046.5
RPL35P1	RPL35P1
RP11-274E7.2	RP11-274E7.2
RP11-443B7.1	RP11-443B7.1
ARMC4P1	ARMC4P1
AF011889.2	AF011889.2
AC009133.14	AC009133.14
ZEB2-AS1	ZEB2-AS1
RP11-432J22.2	RP11-432J22.2
RP4-635A23.4	RP4-635A23.4
RP3-378P9.1	RP3-378P9.1
RP11-305M3.2	RP11-305M3.2
RP11-295M18.2	RP11-295M18.2
RP4-620F22.3	RP4-620F22.3
AC009948.7	AC009948.7
LRRC37A2	LRRC37A2
RP3-469D22.1	RP3-469D22.1
RP11-435F13.2	RP11-435F13.2
ABCA17P	ABCA17P
RP11-12A2.3	RP11-12A2.3
RPL9P7	RPL9P7
GOLGA2P5	GOLGA2P5
RP11-350E12.5	RP11-350E12.5
RP11-262H14.1	RP11-262H14.1
AP004372.1	AP004372.1
LINC00426	LINC00426
MID1IP1-AS1	MID1IP1-AS1
CASC4P1	CASC4P1
ARPC3P2	ARPC3P2
RP11-108M9.4	RP11-108M9.4
AC008753.3	AC008753.3
AC116366.5	AC116366.5
RP3-395M20.8	RP3-395M20.8
RPS2P35	RPS2P35
CD81-AS1	CD81-AS1
PAXBP1-AS1	PAXBP1-AS1
RP11-31F15.2	RP11-31F15.2
AP000275.64	AP000275.64
RP11-69L16.4	RP11-69L16.4
C9orf69	C9orf69
OR7E7P	OR7E7P
LINC00391	LINC00391
GS1-309P15.4	GS1-309P15.4
ST6GAL2-IT1	ST6GAL2-IT1
RP11-172F4.2	RP11-172F4.2
RP11-342D11.2	RP11-342D11.2
AC067940.1	AC067940.1
RP11-46F15.2	RP11-46F15.2
RP11-435B5.5	RP11-435B5.5
BX470102.3	BX470102.3
RP11-436D10.3	RP11-436D10.3
RP11-656D10.3	RP11-656D10.3
RP11-431K24.1	RP11-431K24.1
snoU13-376	snoU13-376
SNORD11	SNORD11
snoU13-63	snoU13-63
snoU13-264	snoU13-264
snoU13-441	snoU13-441
snoU13-126	snoU13-126
SNORA13	SNORA13
snoU13-67	snoU13-67
snoU13-214	snoU13-214
snoU13-310	snoU13-310
SNORA81-4	SNORA81-4
RNU7-171P	RNU7-171P
U1-23	U1-23
snoU13-309	snoU13-309
snoU13-47	snoU13-47
snoU13-55	snoU13-55
snoU13-458	snoU13-458
snoU13-326	snoU13-326
snoU13-257	snoU13-257
Y-RNA-326	Y-RNA-326
snoU13-131	snoU13-131
snoU13-395	snoU13-395
snoU13-365	snoU13-365
SNORD4A	SNORD4A
snoU13-130	snoU13-130
Y-RNA-799	Y-RNA-799
TRNAI2	TRNAI2
snoU13-396	snoU13-396
snoU13-342	snoU13-342
RNU6-625P	RNU6-625P
snoU13-400	snoU13-400
RNU7-56P	RNU7-56P
Y-RNA-232	Y-RNA-232
SCARNA7	SCARNA7
RP11-23D24.2	RP11-23D24.2
snoU13-303	snoU13-303
snoU13-255	snoU13-255
snoU13-37	snoU13-37
snoU13-416	snoU13-416
RNU7-45P	RNU7-45P
RNU7-46P	RNU7-46P
snoU13-412	snoU13-412
snoU13-225	snoU13-225
snoU13-304	snoU13-304
snoU13-202	snoU13-202
RNU7-163P	RNU7-163P
snoU13-17	snoU13-17
snoU13-13	snoU13-13
snoU13-136	snoU13-136
RNU7-125P	RNU7-125P
RNA5SP351	RNA5SP351
snoU13-23	snoU13-23
snoU13-433	snoU13-433
snoU13-435	snoU13-435
SCARNA10	SCARNA10
ACA64-2	ACA64-2
snoU13-157	snoU13-157
SNORD108	SNORD108
snoU13-405	snoU13-405
SNORD13	SNORD13
SNORD127	SNORD127
snoU13-16	snoU13-16
snoU13-438	snoU13-438
snoU13-373	snoU13-373
SNORA59A	SNORA59A
snoU13-156	snoU13-156
SNORA84	SNORA84
RPL5P22	RPL5P22
RN7SL499P	RN7SL499P
RP11-85F14.5	RP11-85F14.5
RP11-379K17.4	RP11-379K17.4
RPL34P31	RPL34P31
RP11-464D20.2	RP11-464D20.2
RN7SL589P	RN7SL589P
TXNDC5	TXNDC5
RPL21P10	RPL21P10
RP11-271C24.3	RP11-271C24.3
GATSL3	GATSL3
RP5-867C24.1	RP5-867C24.1
RP11-400L8.2	RP11-400L8.2
RNF103	RNF103
RBM14	RBM14
LINC01119	LINC01119
RP11-745O10.2	RP11-745O10.2
RP11-771F20.1	RP11-771F20.1
RN7SL477P	RN7SL477P
RP11-407P2.1	RP11-407P2.1
ALKBH6	ALKBH6
ASB14	ASB14
LL0XNC01-237H1.2	LL0XNC01-237H1.2
AP001469.9	AP001469.9
ST3GAL6-AS1	ST3GAL6-AS1
AC007405.6	AC007405.6
RN7SL569P	RN7SL569P
RP11-16F15.2	RP11-16F15.2
KLHL41	KLHL41
RP11-90K6.1	RP11-90K6.1
RP11-163E9.1	RP11-163E9.1
GATS	GATS
MYLK-AS1	MYLK-AS1
RPL32P34	RPL32P34
CTB-118N6.1	CTB-118N6.1
AC004951.5	AC004951.5
RP11-168J18.6	RP11-168J18.6
RPL37P2	RPL37P2
KMT2E-AS1	KMT2E-AS1
IGKV2D-30	IGKV2D-30
RN7SL388P	RN7SL388P
RP11-19G24.1	RP11-19G24.1
RP11-449H3.1	RP11-449H3.1
HMGN1P7	HMGN1P7
RP4-728D4.2	RP4-728D4.2
GUSBP4	GUSBP4
PSMD6-AS2	PSMD6-AS2
RP11-295P9.3	RP11-295P9.3
NME1	NME1
PDZRN3-AS1	PDZRN3-AS1
TNFSF12	TNFSF12
RP3-461F17.1	RP3-461F17.1
RP11-65N13.8	RP11-65N13.8
RN7SL692P	RN7SL692P
APOBEC3G	APOBEC3G
RP4-800G7.1	RP4-800G7.1
RN7SL688P	RN7SL688P
CEACAMP3	CEACAMP3
AC009120.3	AC009120.3
RP11-496B10.3	RP11-496B10.3
AC079949.1	AC079949.1
WBP1	WBP1
MRPS17-2	MRPS17-2
AC002310.7	AC002310.7
RPL21P39	RPL21P39
RP11-755B10.2	RP11-755B10.2
RP11-379B18.1	RP11-379B18.1
RP11-51L5.2	RP11-51L5.2
IGKV1D-8	IGKV1D-8
RN7SL513P	RN7SL513P
SUGT1P3	SUGT1P3
RP11-446H18.5	RP11-446H18.5
DEFA3	DEFA3
IGKV1-6	IGKV1-6
GET4	GET4
RPL35AP19	RPL35AP19
RPS27P25	RPS27P25
RN7SL608P	RN7SL608P
C1orf226	C1orf226
RN7SL674P	RN7SL674P
ADSL	ADSL
PRKAG2-AS1	PRKAG2-AS1
RPL39P36	RPL39P36
RPS10P16	RPS10P16
AC015691.13	AC015691.13
AP001625.4	AP001625.4
RP11-246A10.1	RP11-246A10.1
RN7SL368P	RN7SL368P
IGKV3-20	IGKV3-20
RP11-163E9.2	RP11-163E9.2
LILRA2	LILRA2
RPL7P24	RPL7P24
RP11-293A21.1	RP11-293A21.1
RP11-200A1.1	RP11-200A1.1
TEX35	TEX35
RP11-561B11.1	RP11-561B11.1
LINC00888	LINC00888
RP11-274H2.3	RP11-274H2.3
RP11-587D21.1	RP11-587D21.1
AMY2B	AMY2B
AC096579.13	AC096579.13
RP1-93H18.1	RP1-93H18.1
LY6G5B	LY6G5B
RP11-572M11.4	RP11-572M11.4
RP11-225N10.1	RP11-225N10.1
PSMB9	PSMB9
RP11-254B13.1	RP11-254B13.1
RN7SL351P	RN7SL351P
RP11-846F4.6	RP11-846F4.6
RP11-103G8.2	RP11-103G8.2
RP4-753P9.3	RP4-753P9.3
PCDHGC3	PCDHGC3
CYMP	CYMP
SMKR1	SMKR1
RP11-379F4.4	RP11-379F4.4
RP11-758P17.3	RP11-758P17.3
CPHL1P	CPHL1P
RP11-430C7.5	RP11-430C7.5
ZNF542	ZNF542
COX19	COX19
RN7SL587P	RN7SL587P
RP11-146D12.2	RP11-146D12.2
FAR2P3	FAR2P3
RPL12P37	RPL12P37
GHRLOS	GHRLOS
RP11-499P20.2	RP11-499P20.2
ACAD11	ACAD11
LA16c-306E5.1	LA16c-306E5.1
RPS2P5	RPS2P5
PPIL3	PPIL3
AC017002.1	AC017002.1
RPL23AP7	RPL23AP7
RPL36AP45	RPL36AP45
RPL13P5	RPL13P5
RPS4XP13	RPS4XP13
VPS26AP1	VPS26AP1
RP11-36C20.1	RP11-36C20.1
IGKV1-17	IGKV1-17
RPL9P3	RPL9P3
RPL5P23	RPL5P23
RP1-228P16.1	RP1-228P16.1
AC012358.8	AC012358.8
KIR3DL2	KIR3DL2
RP11-460N16.1	RP11-460N16.1
MTATP8P1	MTATP8P1
CTD-2013N17.1	CTD-2013N17.1
LRRFIP1P1	LRRFIP1P1
RP11-206L10.10	RP11-206L10.10
RN7SL671P	RN7SL671P
RN7SL472P	RN7SL472P
RPS19P3	RPS19P3
RN7SL346P	RN7SL346P
PHBP8	PHBP8
RP11-63E16.1	RP11-63E16.1
SETP14	SETP14
RPS12P28	RPS12P28
RP11-185E8.1	RP11-185E8.1
CDKN2B-AS1	CDKN2B-AS1
TNFRSF13B	TNFRSF13B
RPL34P18	RPL34P18
RP11-680B3.2	RP11-680B3.2
RP5-1061H20.3	RP5-1061H20.3
RP11-429G19.3	RP11-429G19.3
RPL21P123	RPL21P123
CTD-2313F11.1	CTD-2313F11.1
TM4SF1-AS1	TM4SF1-AS1
L1TD1	L1TD1
RP11-3P17.4	RP11-3P17.4
AQP1	AQP1
RP11-64D22.2	RP11-64D22.2
AD000092.3	AD000092.3
RP11-1348G14.1	RP11-1348G14.1
RP11-832N8.1	RP11-832N8.1
C1QTNF9	C1QTNF9
KRT8P36	KRT8P36
IGKV1-8	IGKV1-8
RP11-366M4.1	RP11-366M4.1
